"year";"nuts_code";"total_pop";"total_cities"
"1750";"'ES41";"134000";"23"
"1750";"'ES42";"184000";"33"
"1750";"'ES43";"98000";"17"
"1750";"'ES51";"160000";"21"
"1750";"'ES52";"255000";"31"
"1750";"'ES53";"62000";"5"
"1750";"'ES61";"773000";"71"
"1750";"'ES62";"130000";"11"
"1750";"'ES70";"29000";"4"
"1750";"'FI19";"2000";"3"
"1750";"'FI1B";"8000";"3"
"1750";"'FI1C";"8000";"2"
"1750";"'FI1D";"2000";"1"
"1750";"'FR10";"625000";"13"
"1750";"'FR21";"105000";"12"
"1750";"'FR22";"100000";"9"
"1750";"'FR23";"137000";"12"
"1750";"'FR24";"171000";"19"
"1750";"'FR25";"110000";"15"
"1750";"'FR26";"104000";"16"
"1750";"'FR30";"245000";"25"
"1750";"'FR41";"111000";"12"
"1750";"'FR42";"83000";"10"
"1750";"'FR43";"63000";"10"
"1750";"'FR51";"180000";"17"
"1750";"'FR52";"145000";"13"
"1750";"'FR53";"98000";"9"
"1750";"'FR61";"153000";"19"
"1750";"'FR62";"178000";"21"
"1750";"'FR63";"37000";"6"
"1750";"'FR71";"241000";"20"
"1750";"'FR72";"101000";"13"
"1750";"'FR81";"164000";"19"
"1750";"'FR82";"306000";"26"
"1750";"'FR83";"18000";"4"
"1750";"'FRJ1";"4000";"1"
"1750";"'FRL0";"4000";"1"
"1750";"'HR03";"10000";"2"
"1750";"'IE0";"293000";"16"
"1750";"'ITC1";"291000";"35"
"1750";"'ITC2";"4000";"1"
"1750";"'ITC3";"118000";"8"
"1750";"'ITC4";"323000";"14"
"1750";"'ITF1";"66000";"11"
"1750";"'ITF2";"15000";"3"
"1750";"'ITF3";"587000";"40"
"1750";"'ITF4";"333000";"40"
"1750";"'ITF5";"81000";"13"
"1750";"'ITF6";"80000";"15"
"1750";"'ITG1";"977000";"117"
"1750";"'ITG2";"51000";"5"
"1750";"'ITH1+ITH2";"17000";"3"
"1750";"'ITH3";"317000";"13"
"1750";"'ITH4";"26000";"2"
"1750";"'ITH5";"261000";"13"
"1750";"'ITI1";"201000";"14"
"1750";"'ITI2";"55000";"9"
"1750";"'ITI3";"71000";"12"
"1750";"'ITI4";"274000";"21"
"1750";"'NL11";"23000";"2"
"1750";"'NL12";"31000";"5"
"1750";"'NL13";"6000";"2"
"1750";"'NL21";"29000";"4"
"1750";"'NL22";"44000";"9"
"1750";"'NL23";"0";"1"
"1750";"'NL31";"39000";"2"
"1750";"'NL32";"268000";"8"
"1750";"'NL33";"195000";"11"
"1750";"'NL34";"42000";"4"
"1750";"'NL41";"42000";"7"
"1750";"'NL42";"32000";"5"
"1750";"'NO01";"7000";"1"
"1750";"'NO03";"16000";"3"
"1750";"'NO04";"5000";"2"
"1750";"'NO05";"14000";"1"
"1750";"'NO06";"7000";"1"
"1750";"'PT11";"88000";"10"
"1750";"'PT15";"32000";"6"
"1750";"'PT16";"81000";"13"
"1750";"'PT17";"203000";"5"
"1750";"'PT18";"117000";"12"
"1750";"'PT30";"6000";"1"
"1750";"'SE11";"70000";"1"
"1750";"'SE12";"16000";"5"
"1750";"'SE21";"9000";"3"
"1750";"'SE22";"17000";"3"
"1750";"'SE23";"10000";"1"
"1750";"'SE31";"8000";"2"
"1750";"'SI02";"10000";"1"
"1750";"'UKC+UKD";"207000";"39"
"1750";"'UKE";"79000";"14"
"1750";"'UKF";"58000";"11"
"1750";"'UKG";"120000";"26"
"1750";"'UKH+UKJ";"200000";"37"
"1750";"'UKI";"703000";"6"
"1750";"'UKK";"132000";"15"
"1750";"'UKL";"5000";"2"
"1750";"'UKM";"144000";"11"
"1750";"'UKM5";"15000";"1"
"1750";"'UKN";"31000";"5"
"1800";"'AT11";"4000";"1"
"1800";"'AT123";"260000";"4"
"1800";"'AT21";"10000";"1"
"1800";"'AT22";"31000";"1"
"1800";"'AT31";"37000";"5"
"1800";"'AT32";"16000";"1"
"1800";"'AT33";"16000";"2"
"1800";"'AT34";"5000";"1"
"1800";"'BE10+BE24+BE31";"115000";"8"
"1800";"'BE21";"101000";"4"
"1800";"'BE22";"16000";"3"
"1800";"'BE23";"152000";"16"
"1800";"'BE25";"143000";"17"
"1800";"'BE32";"68000";"8"
"1800";"'BE33";"81000";"5"
"1800";"'BE34";"3000";"1"
"1800";"'BE35";"19000";"2"
"1800";"'CH01";"43000";"5"
"1800";"'CH02";"34000";"6"
"1800";"'CH03";"15000";"1"
"1800";"'CH04";"18000";"2"
"1800";"'CH05";"29000";"5"
"1800";"'CH06";"7000";"2"
"1800";"'CH07";"4000";"1"
"1800";"'DE11";"57000";"8"
"1800";"'DE12";"53000";"6"
"1800";"'DE13";"21000";"4"
"1800";"'DE14";"43000";"6"
"1800";"'DE21";"56000";"4"
"1800";"'DE22";"22000";"3"
"1800";"'DE23";"29000";"2"
"1800";"'DE24";"40000";"4"
"1800";"'DE25";"81000";"7"
"1800";"'DE26";"33000";"3"
"1800";"'DE27";"60000";"7"
"1800";"'DE30";"181000";"3"
"1800";"'DE40";"79000";"7"
"1800";"'DE50";"37000";"2"
"1800";"'DE60";"130000";"1"
"1800";"'DE712";"165000";"10"
"1800";"'DE73";"31000";"3"
"1800";"'DE80";"69000";"9"
"1800";"'DE912";"99000";"12"
"1800";"'DE93";"22000";"4"
"1800";"'DE94";"38000";"6"
"1800";"'DEA1";"143000";"22"
"1800";"'DEA2";"115000";"11"
"1800";"'DEA3";"39000";"8"
"1800";"'DEA4";"23000";"5"
"1800";"'DEA5";"39000";"10"
"1800";"'DEB1";"22000";"4"
"1800";"'DEB2";"14000";"2"
"1800";"'DEB3";"38000";"9"
"1800";"'DEC0";"12000";"2"
"1800";"'DED2";"106000";"8"
"1800";"'DED4";"64000";"11"
"1800";"'DED5";"44000";"4"
"1800";"'DEE0";"164000";"18"
"1800";"'DEF0";"84000";"11"
"1800";"'DEG0";"91000";"12"
"1800";"'DK01";"106000";"2"
"1800";"'DK02";"2000";"1"
"1800";"'DK03";"10000";"3"
"1800";"'DK04";"32000";"3"
"1800";"'DK05";"6000";"1"
"1800";"'ES11";"97000";"12"
"1800";"'ES12";"35000";"4"
"1800";"'ES13";"15000";"1"
"1800";"'ES21";"35000";"4"
"1800";"'ES22";"27000";"3"
"1800";"'ES23";"18000";"4"
"1800";"'ES24";"99000";"9"
"1800";"'ES30";"192000";"10"
"1800";"'ES41";"137000";"23"
"1800";"'ES42";"213000";"33"
"1800";"'ES43";"108000";"17"
"1800";"'ES51";"262000";"21"
"1800";"'ES52";"330000";"31"
"1800";"'ES53";"72000";"5"
"1800";"'ES61";"963000";"71"
"1800";"'ES62";"146000";"11"
"1800";"'ES70";"31000";"4"
"1800";"'FI19";"5000";"3"
"1800";"'FI1B";"12000";"3"
"1800";"'FI1C";"13000";"2"
"1800";"'FI1D";"3000";"1"
"1800";"'FR10";"639000";"13"
"1800";"'FR21";"128000";"12"
"1800";"'FR22";"113000";"9"
"1800";"'FR23";"166000";"12"
"1800";"'FR24";"182000";"19"
"1800";"'FR25";"145000";"15"
"1800";"'FR26";"139000";"16"
"1800";"'FR30";"273000";"25"
"1800";"'FR41";"147000";"12"
"1800";"'FR42";"106000";"10"
"1800";"'FR43";"82000";"10"
"1800";"'FR51";"215000";"17"
"1800";"'FR52";"141000";"13"
"1800";"'FR53";"115000";"9"
"1800";"'FR61";"210000";"19"
"1800";"'FR62";"209000";"21"
"1800";"'FR63";"52000";"6"
"1800";"'FR71";"246000";"20"
"1800";"'FR72";"114000";"13"
"1800";"'FR81";"195000";"19"
"1800";"'FR82";"334000";"26"
"1800";"'FR83";"27000";"4"
"1800";"'FRJ1";"7000";"1"
"1800";"'FRL0";"3000";"1"
"1800";"'HR03";"12000";"2"
"1800";"'IE0";"441000";"16"
"1800";"'ITC1";"380000";"35"
"1800";"'ITC2";"5000";"1"
"1800";"'ITC3";"128000";"8"
"1800";"'ITC4";"340000";"14"
"1800";"'ITF1";"84000";"11"
"1800";"'ITF2";"19000";"3"
"1800";"'ITF3";"748000";"40"
"1800";"'ITF4";"401000";"40"
"1800";"'ITF5";"95000";"13"
"1800";"'ITF6";"99000";"15"
"1800";"'ITG1";"1162000";"117"
"1800";"'ITG2";"59000";"5"
"1800";"'ITH1+ITH2";"23000";"3"
"1800";"'ITH3";"329000";"13"
"1800";"'ITH4";"41000";"2"
"1800";"'ITH5";"278000";"13"
"1800";"'ITI1";"238000";"14"
"1800";"'ITI2";"66000";"9"
"1800";"'ITI3";"86000";"12"
"1800";"'ITI4";"290000";"21"
"1800";"'NL11";"29000";"2"
"1800";"'NL12";"35000";"5"
"1800";"'NL13";"8000";"2"
"1800";"'NL21";"33000";"4"
"1800";"'NL22";"55000";"9"
"1800";"'NL23";"0";"1"
"1800";"'NL31";"42000";"2"
"1800";"'NL32";"282000";"8"
"1800";"'NL33";"196000";"11"
"1800";"'NL34";"36000";"4"
"1800";"'NL41";"46000";"7"
"1800";"'NL42";"34000";"5"
"1800";"'NO01";"10000";"1"
"1800";"'NO03";"16000";"3"
"1800";"'NO04";"7000";"2"
"1800";"'NO05";"17000";"1"
"1800";"'NO06";"9000";"1"
"1800";"'PT11";"262000";"10"
"1800";"'PT15";"58000";"6"
"1800";"'PT16";"181000";"13"
"1800";"'PT17";"226000";"5"
"1800";"'PT18";"148000";"12"
"1800";"'PT30";"9000";"1"
"1800";"'SE11";"76000";"1"
"1800";"'SE12";"23000";"5"
"1800";"'SE21";"10000";"3"
"1800";"'SE22";"18000";"3"
"1800";"'SE23";"13000";"1"
"1800";"'SE31";"10000";"2"
"1800";"'SI02";"10000";"1"
"1800";"'UKC+UKD";"540000";"39"
"1800";"'UKE";"186000";"14"
"1800";"'UKF";"102000";"11"
"1800";"'UKG";"232000";"26"
"1800";"'UKH+UKJ";"311000";"37"
"1800";"'UKI";"1016000";"6"
"1800";"'UKK";"189000";"15"
"1800";"'UKL";"18000";"2"
"1800";"'UKM";"257000";"11"
"1800";"'UKM5";"27000";"1"
"1800";"'UKN";"55000";"5"
"1850";"'AT11";"6000";"1"
"1850";"'AT123";"455000";"4"
"1850";"'AT21";"12000";"1"
"1850";"'AT22";"55000";"1"
"1850";"'AT31";"60000";"5"
"1850";"'AT32";"17000";"1"
"1850";"'AT33";"18000";"2"
"1850";"'AT34";"8000";"1"
"1850";"'BE10+BE24+BE31";"213000";"8"
"1850";"'BE21";"147000";"4"
"1850";"'BE22";"28000";"3"
"1850";"'BE23";"243000";"16"
"1850";"'BE25";"212000";"17"
"1850";"'BE32";"103000";"8"
"1850";"'BE33";"126000";"5"
"1850";"'BE34";"5000";"1"
"1850";"'BE35";"27000";"2"
"1850";"'CH01";"78000";"5"
"1850";"'CH02";"87000";"6"
"1850";"'CH03";"35000";"1"
"1850";"'CH04";"60000";"2"
"1850";"'CH05";"47000";"5"
"1850";"'CH06";"21000";"2"
"1850";"'CH07";"6000";"1"
"1850";"'DE11";"111000";"8"
"1850";"'DE12";"88000";"6"
"1850";"'DE13";"34000";"4"
"1850";"'DE14";"61000";"6"
"1850";"'DE21";"119000";"4"
"1850";"'DE22";"28000";"3"
"1850";"'DE23";"30000";"2"
"1850";"'DE24";"51000";"4"
"1850";"'DE25";"108000";"7"
"1850";"'DE26";"42000";"3"
"1850";"'DE27";"82000";"7"
"1850";"'DE30";"459000";"3"
"1850";"'DE40";"116000";"7"
"1850";"'DE50";"59000";"2"
"1850";"'DE60";"149000";"1"
"1850";"'DE712";"258000";"10"
"1850";"'DE73";"52000";"3"
"1850";"'DE80";"119000";"9"
"1850";"'DE912";"143000";"12"
"1850";"'DE93";"28000";"4"
"1850";"'DE94";"53000";"6"
"1850";"'DEA1";"318000";"22"
"1850";"'DEA2";"251000";"11"
"1850";"'DEA3";"77000";"8"
"1850";"'DEA4";"43000";"5"
"1850";"'DEA5";"72000";"10"
"1850";"'DEB1";"45000";"4"
"1850";"'DEB2";"23000";"2"
"1850";"'DEB3";"63000";"9"
"1850";"'DEC0";"14000";"2"
"1850";"'DED2";"161000";"8"
"1850";"'DED4";"124000";"11"
"1850";"'DED5";"85000";"4"
"1850";"'DEE0";"290000";"18"
"1850";"'DEF0";"115000";"11"
"1850";"'DEG0";"149000";"12"
"1850";"'DK01";"138000";"2"
"1850";"'DK02";"4000";"1"
"1850";"'DK03";"19000";"3"
"1850";"'DK04";"52000";"3"
"1850";"'DK05";"8000";"1"
"1850";"'ES11";"170000";"12"
"1850";"'ES12";"53000";"4"
"1850";"'ES13";"25000";"1"
"1850";"'ES21";"54000";"4"
"1850";"'ES22";"37000";"3"
"1850";"'ES23";"25000";"4"
"1850";"'ES24";"126000";"9"
"1850";"'ES30";"315000";"10"
"1850";"'ES41";"210000";"23"
"1850";"'ES42";"239000";"33"
"1850";"'ES43";"152000";"17"
"1850";"'ES51";"475000";"21"
"1850";"'ES52";"415000";"31"
"1850";"'ES53";"89000";"5"
"1850";"'ES61";"1212000";"71"
"1850";"'ES62";"172000";"11"
"1850";"'ES70";"68000";"4"
"1850";"'FI19";"11000";"3"
"1850";"'FI1B";"32000";"3"
"1850";"'FI1C";"20000";"2"
"1850";"'FI1D";"6000";"1"
"1850";"'FR10";"1184000";"13"
"1850";"'FR21";"171000";"12"
"1850";"'FR22";"148000";"9"
"1850";"'FR23";"240000";"12"
"1850";"'FR24";"233000";"19"
"1850";"'FR25";"194000";"15"
"1850";"'FR26";"179000";"16"
"1850";"'FR30";"417000";"25"
"1850";"'FR41";"198000";"12"
"1850";"'FR42";"132000";"10"
"1850";"'FR43";"107000";"10"
"1850";"'FR51";"280000";"17"
"1850";"'FR52";"216000";"13"
"1850";"'FR53";"134000";"9"
"1850";"'FR61";"294000";"19"
"1850";"'FR62";"300000";"21"
"1850";"'FR63";"87000";"6"
"1850";"'FR71";"417000";"20"
"1850";"'FR72";"140000";"13"
"1850";"'FR81";"270000";"19"
"1850";"'FR82";"526000";"26"
"1850";"'FR83";"40000";"4"
"1850";"'FRJ1";"18000";"1"
"1850";"'FRL0";"6000";"1"
"1850";"'HR03";"16000";"2"
"1850";"'IE0";"546000";"16"
"1850";"'ITC1";"480000";"35"
"1850";"'ITC2";"7000";"1"
"1850";"'ITC3";"184000";"8"
"1850";"'ITC4";"462000";"14"
"1850";"'ITF1";"115000";"11"
"1850";"'ITF2";"28000";"3"
"1850";"'ITF3";"828000";"40"
"1850";"'ITF4";"566000";"40"
"1850";"'ITF5";"121000";"13"
"1850";"'ITF6";"134000";"15"
"1850";"'ITG1";"1468000";"117"
"1850";"'ITG2";"69000";"5"
"1850";"'ITH1+ITH2";"28000";"3"
"1850";"'ITH3";"369000";"13"
"1850";"'ITH4";"87000";"2"
"1850";"'ITH5";"329000";"13"
"1850";"'ITI1";"333000";"14"
"1850";"'ITI2";"88000";"9"
"1850";"'ITI3";"127000";"12"
"1850";"'ITI4";"363000";"21"
"1850";"'NL11";"42000";"2"
"1850";"'NL12";"52000";"5"
"1850";"'NL13";"13000";"2"
"1850";"'NL21";"52000";"4"
"1850";"'NL22";"94000";"9"
"1850";"'NL23";"0";"1"
"1850";"'NL31";"60000";"2"
"1850";"'NL32";"296000";"8"
"1850";"'NL33";"292000";"11"
"1850";"'NL34";"38000";"4"
"1850";"'NL41";"76000";"7"
"1850";"'NL42";"52000";"5"
"1850";"'NO01";"29000";"1"
"1850";"'NO03";"20000";"3"
"1850";"'NO04";"18000";"2"
"1850";"'NO05";"25000";"1"
"1850";"'NO06";"15000";"1"
"1850";"'PT11";"301000";"10"
"1850";"'PT15";"72000";"6"
"1850";"'PT16";"197000";"13"
"1850";"'PT17";"275000";"5"
"1850";"'PT18";"124000";"12"
"1850";"'PT30";"13000";"1"
"1850";"'SE11";"93000";"1"
"1850";"'SE12";"38000";"5"
"1850";"'SE21";"18000";"3"
"1850";"'SE22";"34000";"3"
"1850";"'SE23";"26000";"1"
"1850";"'SE31";"16000";"2"
"1850";"'SI02";"16000";"1"
"1850";"'UKC+UKD";"1806000";"39"
"1850";"'UKE";"573000";"14"
"1850";"'UKF";"309000";"11"
"1850";"'UKG";"667000";"26"
"1850";"'UKH+UKJ";"759000";"37"
"1850";"'UKI";"2416000";"6"
"1850";"'UKK";"434000";"15"
"1850";"'UKL";"77000";"2"
"1850";"'UKM";"768000";"11"
"1850";"'UKM5";"72000";"1"
"1850";"'UKN";"135000";"5"
"1900";"'AT11";"7000";"1"
"1900";"'AT123";"1538000";"4"
"1900";"'AT21";"36000";"1"
"1900";"'AT22";"169000";"1"
"1900";"'AT31";"140000";"5"
"1900";"'AT32";"49000";"1"
"1900";"'AT33";"57000";"2"
"1900";"'AT34";"13000";"1"
"1900";"'BE10+BE24+BE31";"348000";"8"
"1900";"'BE21";"373000";"4"
"1900";"'BE22";"38000";"3"
"1900";"'BE23";"325000";"16"
"1900";"'BE25";"258000";"17"
"1900";"'BE32";"156000";"8"
"1900";"'BE33";"242000";"5"
"1900";"'BE34";"10000";"1"
"1900";"'BE35";"39000";"2"
"1900";"'CH01";"184000";"5"
"1900";"'CH02";"164000";"6"
"1900";"'CH03";"109000";"1"
"1900";"'CH04";"171000";"2"
"1900";"'CH05";"77000";"5"
"1900";"'CH06";"34000";"2"
"1900";"'CH07";"13000";"1"
"1900";"'DE11";"308000";"8"
"1900";"'DE12";"351000";"6"
"1900";"'DE13";"105000";"4"
"1900";"'DE14";"107000";"6"
"1900";"'DE21";"539000";"4"
"1900";"'DE22";"58000";"3"
"1900";"'DE23";"67000";"2"
"1900";"'DE24";"131000";"4"
"1900";"'DE25";"375000";"7"
"1900";"'DE26";"107000";"3"
"1900";"'DE27";"158000";"7"
"1900";"'DE30";"2034000";"3"
"1900";"'DE40";"272000";"7"
"1900";"'DE50";"181000";"2"
"1900";"'DE60";"706000";"1"
"1900";"'DE712";"968000";"10"
"1900";"'DE73";"133000";"3"
"1900";"'DE80";"217000";"9"
"1900";"'DE912";"538000";"12"
"1900";"'DE93";"68000";"4"
"1900";"'DE94";"123000";"6"
"1900";"'DEA1";"1317000";"22"
"1900";"'DEA2";"660000";"11"
"1900";"'DEA3";"229000";"8"
"1900";"'DEA4";"141000";"5"
"1900";"'DEA5";"355000";"10"
"1900";"'DEB1";"86000";"4"
"1900";"'DEB2";"102000";"2"
"1900";"'DEB3";"240000";"9"
"1900";"'DEC0";"33000";"2"
"1900";"'DED2";"594000";"8"
"1900";"'DED4";"489000";"11"
"1900";"'DED5";"492000";"4"
"1900";"'DEE0";"738000";"18"
"1900";"'DEF0";"325000";"11"
"1900";"'DEG0";"336000";"12"
"1900";"'DK01";"426000";"2"
"1900";"'DK02";"8000";"1"
"1900";"'DK03";"56000";"3"
"1900";"'DK04";"142000";"3"
"1900";"'DK05";"31000";"1"
"1900";"'ES11";"241000";"12"
"1900";"'ES12";"124000";"4"
"1900";"'ES13";"55000";"1"
"1900";"'ES21";"162000";"4"
"1900";"'ES22";"46000";"3"
"1900";"'ES23";"37000";"4"
"1900";"'ES24";"177000";"9"
"1900";"'ES30";"610000";"10"
"1900";"'ES41";"285000";"23"
"1900";"'ES42";"318000";"33"
"1900";"'ES43";"201000";"17"
"1900";"'ES51";"859000";"21"
"1900";"'ES52";"651000";"31"
"1900";"'ES53";"120000";"5"
"1900";"'ES61";"1479000";"71"
"1900";"'ES62";"404000";"11"
"1900";"'ES70";"145000";"4"
"1900";"'FI19";"50000";"3"
"1900";"'FI1B";"132000";"3"
"1900";"'FI1C";"46000";"2"
"1900";"'FI1D";"15000";"1"
"1900";"'FR10";"2953000";"13"
"1900";"'FR21";"320000";"12"
"1900";"'FR22";"240000";"9"
"1900";"'FR23";"354000";"12"
"1900";"'FR24";"339000";"19"
"1900";"'FR25";"221000";"15"
"1900";"'FR26";"289000";"16"
"1900";"'FR30";"867000";"25"
"1900";"'FR41";"313000";"12"
"1900";"'FR42";"337000";"10"
"1900";"'FR43";"157000";"10"
"1900";"'FR51";"460000";"17"
"1900";"'FR52";"340000";"13"
"1900";"'FR53";"221000";"9"
"1900";"'FR61";"505000";"19"
"1900";"'FR62";"445000";"21"
"1900";"'FR63";"162000";"6"
"1900";"'FR71";"964000";"20"
"1900";"'FR72";"177000";"13"
"1900";"'FR81";"385000";"19"
"1900";"'FR82";"996000";"26"
"1900";"'FR83";"57000";"4"
"1900";"'FRJ1";"33000";"1"
"1900";"'FRL0";"30000";"1"
"1900";"'HR03";"18000";"2"
"1900";"'IE0";"539000";"16"
"1900";"'ITC1";"917000";"35"
"1900";"'ITC2";"8000";"1"
"1900";"'ITC3";"584000";"8"
"1900";"'ITC4";"988000";"14"
"1900";"'ITF1";"211000";"11"
"1900";"'ITF2";"34000";"3"
"1900";"'ITF3";"1278000";"40"
"1900";"'ITF4";"932000";"40"
"1900";"'ITF5";"123000";"13"
"1900";"'ITF6";"262000";"15"
"1900";"'ITG1";"2342000";"117"
"1900";"'ITG2";"138000";"5"
"1900";"'ITH1+ITH2";"64000";"3"
"1900";"'ITH3";"581000";"13"
"1900";"'ITH4";"267000";"2"
"1900";"'ITH5";"744000";"13"
"1900";"'ITI1";"764000";"14"
"1900";"'ITI2";"241000";"9"
"1900";"'ITI3";"255000";"12"
"1900";"'ITI4";"682000";"21"
"1900";"'NL11";"76000";"2"
"1900";"'NL12";"66000";"5"
"1900";"'NL13";"24000";"2"
"1900";"'NL21";"93000";"4"
"1900";"'NL22";"202000";"9"
"1900";"'NL23";"0";"1"
"1900";"'NL31";"121000";"2"
"1900";"'NL32";"661000";"8"
"1900";"'NL33";"808000";"11"
"1900";"'NL34";"52000";"4"
"1900";"'NL41";"145000";"7"
"1900";"'NL42";"84000";"5"
"1900";"'NO01";"229000";"1"
"1900";"'NO03";"41000";"3"
"1900";"'NO04";"46000";"2"
"1900";"'NO05";"94000";"1"
"1900";"'NO06";"38000";"1"
"1900";"'PT11";"506000";"10"
"1900";"'PT15";"159000";"6"
"1900";"'PT16";"417000";"13"
"1900";"'PT17";"412000";"5"
"1900";"'PT18";"221000";"12"
"1900";"'PT30";"43000";"1"
"1900";"'SE11";"300000";"1"
"1900";"'SE12";"109000";"5"
"1900";"'SE21";"39000";"3"
"1900";"'SE22";"97000";"3"
"1900";"'SE23";"127000";"1"
"1900";"'SE31";"33000";"2"
"1900";"'SI02";"25000";"1"
"1900";"'UKC+UKD";"3914000";"39"
"1900";"'UKE";"1512000";"14"
"1900";"'UKF";"821000";"11"
"1900";"'UKG";"1308000";"26"
"1900";"'UKH+UKJ";"1376000";"37"
"1900";"'UKI";"6718000";"6"
"1900";"'UKK";"956000";"15"
"1900";"'UKL";"164000";"2"
"1900";"'UKM";"1547000";"11"
"1900";"'UKM5";"154000";"1"
"1900";"'UKN";"411000";"5"
"1950";"'AT11";"8000";"1"
"1950";"'AT123";"1664000";"4"
"1950";"'AT21";"68000";"1"
"1950";"'AT22";"226000";"1"
"1950";"'AT31";"286000";"5"
"1950";"'AT32";"103000";"1"
"1950";"'AT33";"104000";"2"
"1950";"'AT34";"23000";"1"
"1950";"'BE10+BE24+BE31";"426000";"8"
"1950";"'BE21";"384000";"4"
"1950";"'BE22";"62000";"3"
"1950";"'BE23";"446000";"16"
"1950";"'BE25";"335000";"17"
"1950";"'BE32";"191000";"8"
"1950";"'BE33";"250000";"5"
"1950";"'BE34";"11000";"1"
"1950";"'BE35";"42000";"2"
"1950";"'CH01";"293000";"5"
"1950";"'CH02";"255000";"6"
"1950";"'CH03";"184000";"1"
"1950";"'CH04";"427000";"2"
"1950";"'CH05";"114000";"5"
"1950";"'CH06";"55000";"2"
"1950";"'CH07";"28000";"1"
"1950";"'DE11";"803000";"8"
"1950";"'DE12";"668000";"6"
"1950";"'DE13";"179000";"4"
"1950";"'DE14";"205000";"6"
"1950";"'DE21";"901000";"4"
"1950";"'DE22";"102000";"3"
"1950";"'DE23";"155000";"2"
"1950";"'DE24";"246000";"4"
"1950";"'DE25";"575000";"7"
"1950";"'DE26";"141000";"3"
"1950";"'DE27";"296000";"7"
"1950";"'DE30";"3617000";"3"
"1950";"'DE40";"388000";"7"
"1950";"'DE50";"559000";"2"
"1950";"'DE60";"1606000";"1"
"1950";"'DE712";"1743000";"10"
"1950";"'DE73";"218000";"3"
"1950";"'DE80";"477000";"9"
"1950";"'DE912";"1141000";"12"
"1950";"'DE93";"156000";"4"
"1950";"'DE94";"316000";"6"
"1950";"'DEA1";"3108000";"22"
"1950";"'DEA2";"1155000";"11"
"1950";"'DEA3";"756000";"8"
"1950";"'DEA4";"321000";"5"
"1950";"'DEA5";"1014000";"10"
"1950";"'DEB1";"143000";"4"
"1950";"'DEB2";"201000";"2"
"1950";"'DEB3";"387000";"9"
"1950";"'DEC0";"130000";"2"
"1950";"'DED2";"803000";"8"
"1950";"'DED4";"734000";"11"
"1950";"'DED5";"674000";"4"
"1950";"'DEE0";"1117000";"18"
"1950";"'DEF0";"802000";"11"
"1950";"'DEG0";"674000";"12"
"1950";"'DK01";"1009000";"2"
"1950";"'DK02";"26000";"1"
"1950";"'DK03";"90000";"3"
"1950";"'DK04";"322000";"3"
"1950";"'DK05";"89000";"1"
"1950";"'ES11";"588000";"12"
"1950";"'ES12";"249000";"4"
"1950";"'ES13";"102000";"1"
"1950";"'ES21";"409000";"4"
"1950";"'ES22";"89000";"3"
"1950";"'ES23";"77000";"4"
"1950";"'ES24";"334000";"9"
"1950";"'ES30";"1627000";"10"
"1950";"'ES41";"584000";"23"
"1950";"'ES42";"530000";"33"
"1950";"'ES43";"346000";"17"
"1950";"'ES51";"1953000";"21"
"1950";"'ES52";"1142000";"31"
"1950";"'ES53";"206000";"5"
"1950";"'ES61";"2587000";"71"
"1950";"'ES62";"551000";"11"
"1950";"'ES70";"329000";"4"
"1950";"'FI19";"156000";"3"
"1950";"'FI1B";"406000";"3"
"1950";"'FI1C";"177000";"2"
"1950";"'FI1D";"37000";"1"
"1950";"'FR10";"3306000";"13"
"1950";"'FR21";"368000";"12"
"1950";"'FR22";"273000";"9"
"1950";"'FR23";"396000";"12"
"1950";"'FR24";"422000";"19"
"1950";"'FR25";"240000";"15"
"1950";"'FR26";"361000";"16"
"1950";"'FR30";"875000";"25"
"1950";"'FR41";"362000";"12"
"1950";"'FR42";"398000";"10"
"1950";"'FR43";"202000";"10"
"1950";"'FR51";"642000";"17"
"1950";"'FR52";"447000";"13"
"1950";"'FR53";"280000";"9"
"1950";"'FR61";"571000";"19"
"1950";"'FR62";"642000";"21"
"1950";"'FR63";"213000";"6"
"1950";"'FR71";"1194000";"20"
"1950";"'FR72";"249000";"13"
"1950";"'FR81";"447000";"19"
"1950";"'FR82";"1493000";"26"
"1950";"'FR83";"83000";"4"
"1950";"'FRJ1";"33000";"1"
"1950";"'FRL0";"50000";"1"
"1950";"'HR03";"22000";"2"
"1950";"'IE0";"738000";"16"
"1950";"'ITC1";"1429000";"35"
"1950";"'ITC2";"24000";"1"
"1950";"'ITC3";"1015000";"8"
"1950";"'ITC4";"2026000";"14"
"1950";"'ITF1";"332000";"11"
"1950";"'ITF2";"50000";"3"
"1950";"'ITF3";"2068000";"40"
"1950";"'ITF4";"1652000";"40"
"1950";"'ITF5";"172000";"13"
"1950";"'ITF6";"443000";"15"
"1950";"'ITG1";"3050000";"117"
"1950";"'ITG2";"256000";"5"
"1950";"'ITH1+ITH2";"157000";"3"
"1950";"'ITH3";"1021000";"13"
"1950";"'ITH4";"346000";"2"
"1950";"'ITH5";"1293000";"13"
"1950";"'ITI1";"1101000";"14"
"1950";"'ITI2";"375000";"9"
"1950";"'ITI3";"374000";"12"
"1950";"'ITI4";"2094000";"21"
"1950";"'NL11";"128000";"2"
"1950";"'NL12";"102000";"5"
"1950";"'NL13";"46000";"2"
"1950";"'NL21";"195000";"4"
"1950";"'NL22";"376000";"9"
"1950";"'NL23";"0";"1"
"1950";"'NL31";"232000";"2"
